Name,Index,Close,Var,indic1,indic2,indic3,indic4,indic5,indic6
ACCOR HOTELS,120,29.7,-0.02941175,-0.8447701,-0.6457697,0.002264786,-0.7665046,-0.216548,-0.1119802
ACCOR HOTELS,121,32,0.07744105,-0.3326413,-0.418123,0.1171324,-0.01544827,0.02773867,0.009211429
ACCOR HOTELS,122,32.36,0.01125002,0.1160328,-0.2471567,0.2033663,0.09292699,0.06397551,0.02774645
ACCOR HOTELS,123,31.77,-0.01823239,0.1668402,-0.2553244,0.1992833,-0.09110746,0.0009728651,-0.003349226
ACCOR HOTELS,124,31.58,-0.005980501,0.1363614,-0.2895671,0.1820417,-0.13897,-0.0186706,-0.01315769
ACCOR HOTELS,125,31.53,-0.001583256,0.1064163,-0.3423041,0.1694209,-0.1407845,-0.02322699,-0.01553842
ACCOR HOTELS,126,32,0.01490642,0.229679,-0.2909869,0.2007105,0.01250798,0.0260613,0.009127084
ACCOR HOTELS,127,31.61,-0.01218748,0.1766045,-0.3297909,0.1851553,-0.1048916,-0.01505777,-0.01127851
ACCOR HOTELS,128,30.9,-0.02246128,-0.05875671,-0.4665485,0.1205777,-0.3067851,-0.08788528,-0.04797205
ACCOR HOTELS,129,30.45,-0.01456307,-0.30879,-0.6093073,0.05228897,-0.413066,-0.1315831,-0.07058346
ACCOR HOTELS,130,32.7,0.07389162,0.2279585,-0.3087859,0.1981446,0.2998245,0.1053002,0.04751433
ACCOR HOTELS,131,32.15,-0.01681955,0.4306462,-0.2494341,0.2757965,0.1064051,0.04497097,0.01813996
ACCOR HOTELS,132,33.49,0.04167963,0.7153232,0.001729431,0.4405185,0.494772,0.1816333,0.08739715
ACCOR HOTELS,133,34.59,0.03284558,0.8576616,0.3091292,0.6189493,0.7692063,0.2883036,0.1428593
ACCOR HOTELS,134,35,0.01185313,0.9288309,0.5305977,0.7439725,0.8104596,0.3199922,0.1614979
ACCOR HOTELS,135,34.7,-0.008571407,0.8984814,0.6424918,0.7802832,0.6412221,0.2779644,0.1430925
ACCOR HOTELS,136,33.61,-0.03141211,0.6437463,0.558982,0.7032422,0.2620796,0.1571688,0.08431108
ACCOR HOTELS,137,34.13,0.0154716,0.6306646,0.6153403,0.7101364,0.38664,0.2046811,0.1096562
ACCOR HOTELS,138,33.85,-0.008204002,0.5625847,0.5906886,0.6891294,0.2680861,0.169159,0.0933171
ACCOR HOTELS,139,34,0.00443136,0.5615122,0.606665,0.6917262,0.2850221,0.1785417,0.09940364
ACCOR HOTELS,140,34.2,0.005882375,0.604932,0.6523892,0.710492,0.3144178,0.1926262,0.1079381
ACCOR HOTELS,141,33.76,-0.01286557,0.529938,0.592232,0.6814467,0.1580443,0.1415254,0.08345082
ACCOR HOTELS,142,34.02,0.007701485,0.5495845,0.6112103,0.6896316,0.2169596,0.1629303,0.09535083
ACCOR HOTELS,143,34.06,0.001175806,0.5681992,0.6282469,0.6972177,0.2073049,0.1613651,0.09573306
ACCOR HOTELS,144,33.77,-0.008514413,0.3525206,0.5820481,0.6756831,0.1047646,0.1266739,0.07921559
ACCOR HOTELS,145,34.6,0.02457797,0.5359088,0.7155521,0.7374048,0.3300965,0.2056878,0.1202931
ACCOR HOTELS,146,36.79,0.06329487,0.7679544,0.857776,0.8687024,0.9119763,0.4173098,0.2298844
ACCOR HOTELS,147,36.49,-0.008154369,0.7896379,0.886575,0.910332,0.7352802,0.3722143,0.2103224
ACCOR HOTELS,148,35.36,-0.03096742,0.4451334,0.741595,0.8406745,0.3485151,0.2467206,0.1490299
ACCOR HOTELS,149,35.65,0.008201383,0.3640762,0.7100076,0.8290643,0.3944544,0.2667581,0.1610669
ACCOR HOTELS,150,36.8,0.032258,0.6820382,0.855004,0.9145322,0.6710853,0.3707152,0.2163661
ACCOR HOTELS,151,36.6,-0.005434804,0.7752295,0.8993329,0.941266,0.5490737,0.3376596,0.2022432
ACCOR HOTELS,152,35.56,-0.02841522,0.4797208,0.7750189,0.8714331,0.2115965,0.2236386,0.1460624
ACCOR HOTELS,153,34.6,-0.02699671,0.01617615,0.5776501,0.7597165,-0.07083492,0.1218081,0.09505356
ACCOR HOTELS,154,35.1,0.01445087,-0.05112259,0.5493883,0.7438582,0.07251894,0.1666099,0.118583
ACCOR HOTELS,155,35.74,0.01823371,0.1257554,0.6253987,0.7871292,0.2398836,0.223372,0.1486706
ACCOR HOTELS,156,36.2,0.01287071,0.3648582,0.7281924,0.8455647,0.341234,0.2603495,0.1690752
ACCOR HOTELS,157,36.81,0.01685085,0.6824292,0.8640962,0.9227823,0.4721908,0.3103436,0.1965464
ACCOR HOTELS,158,37.33,0.01412661,0.8412146,0.932048,0.9613912,0.5645863,0.3494903,0.218904
ACCOR HOTELS,159,36.6,-0.01955541,0.6532071,0.8703485,0.9246707,0.313602,0.2666016,0.1784378
ACCOR HOTELS,160,35.8,-0.0218579,0.2661637,0.7346497,0.844914,0.06930973,0.1802271,0.1353311
ACCOR HOTELS,161,35.27,-0.01480444,-0.1214964,0.5973378,0.7643602,-0.07920959,0.1230447,0.1065485
ACCOR HOTELS,162,36.3,0.02920325,0.06196197,0.6636752,0.8031316,0.2038883,0.2177616,0.155876
ACCOR HOTELS,163,35.6,-0.01928377,-0.1027191,0.5803836,0.768795,-0.002742363,0.1431277,0.1183228
ACCOR HOTELS,164,35.76,0.004494378,-0.1264517,0.5619937,0.7639061,0.04029546,0.1535568,0.1241672
ACCOR HOTELS,165,35.77,0.0002797018,-0.1346542,0.5542526,0.7622293,0.03911295,0.1492637,0.1224591
ACCOR HOTELS,166,36.52,0.02096729,0.1359695,0.6593936,0.8189504,0.2352682,0.2156689,0.157371
ACCOR HOTELS,167,36.14,-0.01040529,0.1320869,0.6567314,0.8181473,0.1114281,0.1720209,0.1357786
ACCOR HOTELS,168,37.1,0.02656334,0.4629031,0.794935,0.8914218,0.3552057,0.2572239,0.1806618
ACCOR HOTELS,169,39.6,0.06738545,0.7314516,0.8974675,0.9457109,0.9751997,0.4841377,0.3001236
ACCOR HOTELS,170,38.6,-0.02525253,0.6347787,0.8394441,0.907496,0.6157278,0.3722506,0.245365
ACCOR HOTELS,171,37.1,-0.0388601,0.2400219,0.646498,0.7903492,0.165069,0.2181681,0.1674146
ACCOR HOTELS,172,37.48,0.01024262,0.1304036,0.5386853,0.7566125,0.2478129,0.2461573,0.182931
ACCOR HOTELS,173,37.3,-0.00480257,0.0340239,0.4606177,0.7279794,0.1770761,0.2207019,0.1708112
ACCOR HOTELS,174,36.93,-0.009919543,-0.09961609,0.2933203,0.68948,0.06411101,0.1785102,0.1496987
ACCOR HOTELS,175,35.79,-0.0308692,-0.4297155,0.01060028,0.5957205,-0.2377792,0.06607804,0.09157798
ACCOR HOTELS,176,34.96,-0.02319089,-0.7148578,-0.2693244,0.4945923,-0.4315124,-0.01360462,0.04961944
ACCOR HOTELS,177,33.9,-0.0303203,-0.8574289,-0.586248,0.3430409,-0.6689844,-0.1121773,-0.002797202
ACCOR HOTELS,178,33.66,-0.007079695,-0.9287145,-0.7847769,0.2502439,-0.6724578,-0.1310604,-0.01443576
ACCOR HOTELS,179,35.1,0.04278071,-0.7219331,-0.6499644,0.3059731,-0.2312974,0.007897723,0.0558775
ACCOR HOTELS,180,35.39,0.008262135,-0.5697207,-0.5337364,0.3544049,-0.1328058,0.03478146,0.06901315
ACCOR HOTELS,181,33.1,-0.06470757,-0.7848604,-0.7668682,0.1921277,-0.7287906,-0.1806915,-0.04347267
ACCOR HOTELS,182,30.63,-0.07462234,-0.8924302,-0.8834341,-0.07333923,-1.32535,-0.4066782,-0.1629194
ACCOR HOTELS,183,31.05,0.01371205,-0.8993923,-0.8948942,-0.1747294,-1.101308,-0.3554097,-0.1400321
ACCOR HOTELS,184,32.02,0.03123998,-0.775292,-0.792486,-0.1530363,-0.7414654,-0.2533326,-0.09058042
ACCOR HOTELS,185,32.6,0.01811362,-0.6000549,-0.6766221,-0.1141526,-0.5155936,-0.1907162,-0.06083993
ACCOR HOTELS,186,31.6,-0.03067479,-0.6584214,-0.7301726,-0.2237429,-0.7466592,-0.2797142,-0.1087395
ACCOR HOTELS,187,31.75,0.004746823,-0.6612946,-0.7402256,-0.2660381,-0.6386607,-0.2570353,-0.09971298
ACCOR HOTELS,188,31.35,-0.01259841,-0.7163614,-0.7898451,-0.3205189,-0.6942077,-0.2874051,-0.1177476
ACCOR HOTELS,189,30.66,-0.02200959,-0.8523666,-0.891578,-0.4872716,-0.8281785,-0.3448137,-0.1497708
ACCOR HOTELS,190,32.1,0.04696669,-0.6173599,-0.7819095,-0.4640971,-0.3437378,-0.1963919,-0.07681644
ACCOR HOTELS,191,33.45,0.04205615,-0.2162427,-0.5765733,-0.3228265,0.07527748,-0.06044729,-0.009264977
ACCOR HOTELS,192,31.57,-0.05620332,-0.4106422,-0.6834928,-0.4525463,-0.4709954,-0.2394824,-0.1015046
ACCOR HOTELS,193,32.49,0.02914165,-0.3145643,-0.6343883,-0.4267656,-0.1630845,-0.1434101,-0.0546638
ACCOR HOTELS,194,33.39,0.02770076,-0.07745025,-0.5095018,-0.3252055,0.1118,-0.05192353,-0.009496144
ACCOR HOTELS,195,31.9,-0.04462413,-0.08837067,-0.6131678,-0.4212235,-0.328357,-0.1943138,-0.08267883
ACCOR HOTELS,196,31.92,0.0006269736,-0.08673844,-0.662771,-0.467262,-0.2922772,-0.1863737,-0.08039375
ACCOR HOTELS,197,29.6,-0.0726817,-0.5433692,-0.8313855,-0.7188527,-0.9381424,-0.4057739,-0.1935167
ACCOR HOTELS,198,29.7,0.003378391,-0.7457104,-0.9056928,-0.8347958,-0.8275534,-0.3843306,-0.1857518
ACCOR HOTELS,199,30.8,0.03703699,-0.5611672,-0.8328465,-0.7843931,-0.4302143,-0.2655483,-0.1285767
ACCOR HOTELS,200,30.6,-0.00649347,-0.5208434,-0.8164232,-0.778896,-0.4502331,-0.277143,-0.1365305
ACCOR HOTELS,201,31.64,0.0339869,-0.2305518,-0.7042117,-0.6736845,-0.0994186,-0.166503,-0.08284573
ACCOR HOTELS,202,31.4,-0.007585328,-0.1477437,-0.6721058,-0.6447241,-0.1615951,-0.1849616,-0.09345924
ACCOR HOTELS,203,32.6,0.03821652,0.2053484,-0.5360531,-0.5120174,0.211481,-0.06077661,-0.03235242
ACCOR HOTELS,204,32.25,-0.01073615,0.2909857,-0.5030265,-0.4801466,0.08696014,-0.09339228,-0.0492329
ACCOR HOTELS,205,32.9,0.02015509,0.502636,-0.4215131,-0.4001717,0.2714714,-0.02614484,-0.01610904
ACCOR HOTELS,206,33.55,0.01975677,0.751318,-0.3157565,-0.296145,0.4367181,0.03896496,0.01649936
ACCOR HOTELS,207,33.1,-0.01341284,0.7617348,-0.3078784,-0.2884668,0.2614002,-0.006797016,-0.006165732
ACCOR HOTELS,208,33.45,0.01057409,0.8555513,-0.268939,-0.2501447,0.3385568,0.02802168,0.01135492
ACCOR HOTELS,209,33.6,0.004484236,0.9277756,-0.2344696,-0.2250725,0.3491749,0.04190572,0.01861906
ACCOR HOTELS,210,34.6,0.02976191,0.9638878,-0.1172349,-0.1125363,0.6050852,0.1391203,0.06801315
ACCOR HOTELS,211,36.3,0.04913297,0.981944,0.1113826,0.1137318,1.031542,0.3013523,0.1511575
ACCOR HOTELS,212,35.65,-0.01790627,0.8924875,0.2279138,0.1618661,0.7405286,0.2270282,0.1162595
ACCOR HOTELS,213,35.55,-0.002805113,0.8146648,0.3690329,0.1759331,0.6373135,0.2093378,0.1092642
ACCOR HOTELS,214,35.6,0.001406448,0.7845252,0.4459377,0.1879665,0.5873551,0.2069377,0.1098063
ACCOR HOTELS,215,35.5,-0.002808946,0.7289975,0.4892026,0.1839833,0.5006534,0.1900218,0.1029422
ACCOR HOTELS,216,34.74,-0.0214084,0.5461319,0.4458293,0.1059918,0.2388135,0.1095467,0.06364975
ACCOR HOTELS,217,34.6,-0.004030029,0.3533127,0.4691832,0.05299583,0.1765015,0.09222021,0.05565257
ACCOR HOTELS,218,34.11,-0.01416179,0.1359158,0.4077261,-0.02250198,0.02254944,0.04148923,0.03053921
ACCOR HOTELS,219,35.2,0.03195544,0.2444287,0.5396841,0.04874916,0.3243425,0.1459668,0.08374754
ACCOR HOTELS,220,34.19,-0.02869324,-0.03716065,0.4549165,-0.01662552,0.01176181,0.0430379,0.0325623
ACCOR HOTELS,221,35.3,0.03246565,0.1689198,0.5782045,0.06168724,0.3191608,0.1491951,0.08664773
ACCOR HOTELS,222,35.4,0.002832926,0.2686711,0.6547742,0.1108438,0.3155676,0.1537645,0.09005519
ACCOR HOTELS,223,35.2,-0.005649739,0.2269289,0.6632083,0.1154221,0.2295657,0.1291978,0.07866257
ACCOR HOTELS,224,35.81,0.01732956,0.3897211,0.7584702,0.1787112,0.3749346,0.1836037,0.1072376
ACCOR HOTELS,225,34.89,-0.0256912,0.05102463,0.6687872,0.1183556,0.08575559,0.08871357,0.06025155
ACCOR HOTELS,226,34.33,-0.01605037,-0.3450752,0.5403641,0.03217804,-0.07651867,0.03178631,0.0317692
ACCOR HOTELS,227,34.75,0.01223414,-0.2960675,0.5388388,0.03108902,0.04636389,0.07118248,0.05181603
ACCOR HOTELS,228,34.7,-0.001438827,-0.300975,0.5306137,0.02554459,0.02817425,0.06399076,0.04848823
ACCOR HOTELS,229,35.77,0.03083573,0.3259825,0.6862025,0.1297724,0.3189271,0.1646394,0.1000206
ACCOR HOTELS,230,35.37,-0.0111826,0.4041664,0.7042953,0.1418861,0.1785155,0.1206472,0.07872739
ACCOR HOTELS,231,34.1,-0.03590615,-0.2979168,0.5237893,0.02094299,-0.1862589,-0.005227078,0.01529604
ACCOR HOTELS,232,33.47,-0.01847499,-0.6489584,0.3395068,-0.1025284,-0.341665,-0.06553178,-0.01577016
ACCOR HOTELS,233,31.9,-0.04690772,-0.8244792,0.01303696,-0.3212642,-0.7423693,-0.2142496,-0.09232137
ACCOR HOTELS,234,32.05,0.004702182,-0.8738766,-0.12781,-0.4156322,-0.6350912,-0.1932263,-0.08353555
ACCOR HOTELS,235,30.6,-0.04524178,-0.9369382,-0.4146512,-0.6078161,-0.982991,-0.3271152,-0.1532879
ACCOR HOTELS,236,32.8,0.07189538,-0.5462046,-0.2297137,-0.4839081,-0.2780652,-0.1045322,-0.04299964
ACCOR HOTELS,237,31.66,-0.03475608,-0.5696476,-0.3073943,-0.5359541,-0.5745285,-0.2116388,-0.09828669
ACCOR HOTELS,238,30.6,-0.03348072,-0.7848238,-0.5044433,-0.667977,-0.8241718,-0.3080394,-0.1488512
ACCOR HOTELS,239,29.9,-0.02287584,-0.8924119,-0.7074457,-0.8039886,-0.9525364,-0.3670347,-0.1810758
ACCOR HOTELS,240,30.5,0.0200669,-0.8439912,-0.7325108,-0.8119943,-0.6964588,-0.2976661,-0.1488086
ACCOR HOTELS,241,29.9,-0.01967214,-0.9219956,-0.8662554,-0.8759972,-0.8094202,-0.3475763,-0.1762035
ACCOR HOTELS,242,29.66,-0.008026748,-0.9609978,-0.9331276,-0.9319987,-0.8088226,-0.3609666,-0.1854665
ACCOR HOTELS,243,30.8,0.03843558,-0.7939197,-0.7948772,-0.8459995,-0.4000678,-0.237848,-0.1262344
ACCOR HOTELS,244,31.64,0.02727273,-0.5501997,-0.5992458,-0.7189998,-0.1135883,-0.1474636,-0.08261708
ACCOR HOTELS,245,31.8,0.005056885,-0.2931178,-0.4773338,-0.6395,-0.05524866,-0.1269827,-0.07337712
ACCOR HOTELS,246,32.31,0.0160378,0.04897926,-0.3395703,-0.5487499,0.1018212,-0.07237012,-0.04686231
ACCOR HOTELS,247,30.1,-0.06839991,-0.3353828,-0.60352,-0.7243749,-0.5656042,-0.2895168,-0.1560093
ACCOR HOTELS,248,29.7,-0.01328902,-0.6549522,-0.7957358,-0.8521874,-0.634369,-0.3206713,-0.1735992
ACCOR HOTELS,249,31.75,0.06902354,-0.1618709,-0.5831088,-0.7110937,0.0398653,-0.1063237,-0.06874517
ACCOR HOTELS,250,31.5,-0.007874016,0.005052032,-0.514446,-0.6655469,-0.03920801,-0.1279546,-0.08013112
ACCOR HOTELS,251,33.25,0.05555556,0.5025259,-0.2165603,-0.4677733,0.4892324,0.0513143,0.00856774
ACCOR HOTELS,252,33.6,0.01052627,0.7512631,-0.01490677,-0.3338868,0.5445697,0.08459814,0.02590407
ACCOR HOTELS,253,31.58,-0.06011901,0.3629413,-0.2182967,-0.4689434,-0.1094775,-0.1202062,-0.07541808
ACCOR HOTELS,254,32,0.01329956,0.2753795,-0.2286606,-0.4944717,0.02617773,-0.07434256,-0.05323169
ACCOR HOTELS,255,34.38,0.07437503,0.6376898,0.1531494,-0.2692357,0.728438,0.1662643,0.06660568
ACCOR HOTELS,256,35.2,0.02385107,0.8188449,0.4773877,-0.07461769,0.893874,0.2422548,0.106382
ACCOR HOTELS,257,35.7,0.01420454,0.9094225,0.7208077,0.07269134,0.9464631,0.283414,0.1294219
ACCOR HOTELS,258,35.82,0.003361315,0.9547113,0.8604038,0.1583457,0.8833411,0.285238,0.1330883
ACCOR HOTELS,259,34.09,-0.04829703,0.6946759,0.6493577,0.02817291,0.2997446,0.1041035,0.04472204
ACCOR HOTELS,260,33.95,-0.004106758,0.5417826,0.5211076,-0.05091339,0.2304363,0.08673917,0.03700002
ACCOR HOTELS,261,35.67,0.05066266,0.7463812,0.736203,0.08154312,0.6966635,0.2536034,0.1218183
ACCOR HOTELS,262,36.1,0.01205496,0.8731906,0.8681015,0.1907715,0.7471045,0.2869508,0.1409799
ACCOR HOTELS,263,36.8,0.0193906,0.9365953,0.9340507,0.3153857,0.8661628,0.345297,0.1730815
ACCOR HOTELS,264,36.83,0.0008152879,0.9682977,0.9670255,0.380693,0.785848,0.3357933,0.1714151
ACCOR HOTELS,265,37.6,0.02090678,0.9841489,0.9835127,0.4903465,0.9165059,0.3985274,0.2062352
ACCOR HOTELS,266,38.45,0.02260645,0.9920744,0.9917563,0.6301735,1.05208,0.4661089,0.2441828
ACCOR HOTELS,267,37.5,-0.02470743,0.8577548,0.8878006,0.6050868,0.6882792,0.3574014,0.1929959
ACCOR HOTELS,268,37.3,-0.005333354,0.7505826,0.8130698,0.5725433,0.5654054,0.3252922,0.1796648
ACCOR HOTELS,269,37.9,0.01608585,0.7530692,0.8439639,0.616272,0.6684873,0.371042,0.2056964
ACCOR HOTELS,270,37.45,-0.01187337,0.6543124,0.8082164,0.5931363,0.4822177,0.3146943,0.1799424
ACCOR HOTELS,271,36.4,-0.02803736,0.3716008,0.6708887,0.4765683,0.1567965,0.2035073,0.1255099
ACCOR HOTELS,272,36.75,0.009615342,0.3080225,0.6420427,0.4532843,0.2342512,0.229718,0.1403144
ACCOR HOTELS,273,36.59,-0.004353737,0.2406778,0.6094171,0.4256424,0.1692682,0.2065249,0.1300343
ACCOR HOTELS,274,37.8,0.03306912,0.4758942,0.7307608,0.5328212,0.470926,0.3137881,0.1864196
ACCOR HOTELS,275,34.64,-0.08359788,-0.2620529,0.4319331,0.2704106,-0.4057158,0.004035342,0.02982407
ACCOR HOTELS,276,34.82,0.005196314,-0.5837823,0.3029971,0.1572054,-0.3209956,0.02095513,0.03805855
ACCOR HOTELS,277,35.5,0.01952901,-0.5661693,0.3158899,0.1686027,-0.1110567,0.08463068,0.0703873
ACCOR HOTELS,278,35.6,0.002816858,-0.5311165,0.3337128,0.1843013,-0.07405275,0.0912328,0.07402704
ACCOR HOTELS,279,36.1,0.01404494,-0.3823565,0.3995068,0.2421506,0.06573327,0.1353508,0.09694545
ACCOR HOTELS,280,36.46,0.009972316,-0.2134882,0.4733597,0.3070752,0.1547999,0.1646395,0.1126444
ACCOR HOTELS,281,35.09,-0.0375754,-0.4687072,0.3544272,0.2025377,-0.223075,0.0300511,0.04449093
ACCOR HOTELS,282,35.45,0.01025935,-0.4858871,0.3359168,0.1862691,-0.1066476,0.06295796,0.06112509
ACCOR HOTELS,283,34.85,-0.01692531,-0.6785267,0.2584019,0.1181345,-0.2561508,0.004373108,0.03111605
ACCOR HOTELS,284,34.68,-0.004877997,-0.8266048,0.2003045,0.06706734,-0.2776754,-0.01178218,0.02238159
ACCOR HOTELS,285,34.1,-0.01672439,-0.9133024,0.1030091,-0.01646645,-0.4069963,-0.0660428,-0.005996663
ACCOR HOTELS,286,34.5,0.01173025,-0.8485427,0.1000759,-0.01823319,-0.262361,-0.02620424,0.01341904
ACCOR HOTELS,287,35.61,0.03217393,-0.5161628,0.2254665,0.09188355,0.06073437,0.07925069,0.06676084
ACCOR HOTELS,288,36.6,0.02780112,-0.08240585,0.4013043,0.2459417,0.3202159,0.1696474,0.1133003
ACCOR HOTELS,289,36,-0.0163934,0.2187977,0.4206522,0.2629709,0.1286788,0.1075322,0.0824374
ACCOR HOTELS,290,34.95,-0.02916665,-0.05060028,0.3103261,0.1664856,-0.1647501,0.005345715,0.03049343
ACCOR HOTELS,291,34.4,-0.01573674,-0.4052989,0.07242935,0.06324302,-0.2968353,-0.04650444,0.00351151
ACCOR HOTELS,292,34.35,-0.001453577,-0.6026495,-0.05371368,0.006621399,-0.2828164,-0.04970875,0.001044552
ACCOR HOTELS,293,33,-0.03930127,-0.8013248,-0.3201611,-0.1566893,-0.620814,-0.1750684,-0.06397327
ACCOR HOTELS,294,31.29,-0.05181815,-0.9006624,-0.6600806,-0.4093446,-1.029421,-0.3307239,-0.1453524
ACCOR HOTELS,295,32.85,0.0498561,-0.6565462,-0.6121635,-0.3796724,-0.513159,-0.1734828,-0.06788236
ACCOR HOTELS,296,33.03,0.005479462,-0.5005897,-0.5630653,-0.3087251,-0.4170554,-0.1510449,-0.05811138
ACCOR HOTELS,297,34.6,0.04753254,-0.1269429,-0.3192425,-0.08939102,0.05572788,0.002581843,0.01866095
ACCOR HOTELS,298,35.6,0.02890174,0.2482046,-0.05766625,0.1332703,0.3260631,0.09723201,0.06660663
ACCOR HOTELS,299,36.1,0.01404494,0.5299404,0.1429543,0.3010982,0.4310581,0.1412117,0.08956406
ACCOR HOTELS,300,34.78,-0.03656509,0.4222205,0.05890701,0.2358596,0.02749181,0.01169931,0.02441352
ACCOR HOTELS,301,36.29,0.04341582,0.6527302,0.2277776,0.373862,0.4375175,0.1539228,0.09672586
ACCOR HOTELS,302,36.3,0.0002755118,0.769868,0.3136093,0.4439929,0.3970018,0.1495889,0.09551177
ACCOR HOTELS,303,34.58,-0.04738285,0.5416211,0.116302,0.2847086,-0.1090951,-0.01752317,0.0111603
ACCOR HOTELS,304,34.02,-0.01619437,0.3157208,-0.06056412,0.1417892,-0.2514416,-0.06977574,-0.01596867
ACCOR HOTELS,305,33,-0.02998238,-0.0008222961,-0.2914554,-0.04492462,-0.5067776,-0.1638096,-0.06479564
ACCOR HOTELS,306,32.27,-0.0221212,-0.3048024,-0.5088562,-0.2207674,-0.6613394,-0.2277143,-0.09891242
ACCOR HOTELS,307,31.9,-0.01146578,-0.5306449,-0.6692328,-0.3504967,-0.7046214,-0.2558193,-0.115208
ACCOR HOTELS,308,32.69,0.02476486,-0.4858817,-0.639086,-0.326096,-0.4220861,-0.1730101,-0.07531238
ACCOR HOTELS,309,31.6,-0.03334348,-0.7429408,-0.7726444,-0.4370593,-0.688282,-0.2713587,-0.1267633
ACCOR HOTELS,310,30.35,-0.03955696,-0.8714704,-0.8863223,-0.6337839,-0.9789698,-0.3824592,-0.1852805
ACCOR HOTELS,311,30.87,0.01713346,-0.8483402,-0.8742869,-0.6733891,-0.7466424,-0.3215353,-0.1573592
ACCOR HOTELS,312,33.35,0.08033682,-0.4199686,-0.5344591,-0.4129659,0.02981252,-0.07365194,-0.03467046
ACCOR HOTELS,313,33.4,0.001499342,-0.197379,-0.3578333,-0.2771043,0.04127771,-0.0664889,-0.03168026
ACCOR HOTELS,314,33.1,-0.008982127,-0.1365048,-0.3097894,-0.2430722,-0.04853571,-0.09321582,-0.04573129
ACCOR HOTELS,315,31.85,-0.0377643,-0.3161515,-0.4535524,-0.3672988,-0.4019419,-0.210657,-0.10572
ACCOR HOTELS,316,31.15,-0.02197804,-0.523622,-0.6193937,-0.5085083,-0.5664154,-0.2717502,-0.1381202
ACCOR HOTELS,317,30.6,-0.01765648,-0.7027094,-0.7696968,-0.6412598,-0.6744496,-0.3167946,-0.162811
ACCOR HOTELS,318,30.66,0.001960767,-0.7668861,-0.8352485,-0.700856,-0.5968927,-0.3015554,-0.1574481
ACCOR HOTELS,319,31.65,0.03228962,-0.457214,-0.7096244,-0.6187897,-0.2533097,-0.1961302,-0.1067244
ACCOR HOTELS,320,33.6,0.06161134,0.2713931,-0.3348123,-0.3574177,0.3416903,0.0002270802,-0.009717712
ACCOR HOTELS,321,32.05,-0.04613093,0.1587733,-0.3954063,-0.4018728,-0.1444594,-0.1510424,-0.08536841
ACCOR HOTELS,322,31.6,-0.01404053,-0.03599777,-0.4977031,-0.4749478,-0.2627719,-0.1902968,-0.1060476
ACCOR HOTELS,323,33.47,0.05917724,0.4420019,-0.2496513,-0.3001857,0.310143,-0.001298787,-0.01277948
ACCOR HOTELS,324,33.35,-0.003585382,0.6440779,-0.1448257,-0.2302978,0.244857,-0.01299943,-0.01844779
ACCOR HOTELS,325,33.5,0.004497797,0.7887061,-0.06841278,-0.1782889,0.2646725,0.002107937,-0.01079242
ACCOR HOTELS,326,33.3,-0.005970172,0.7943532,-0.06220642,-0.1750376,0.1808446,-0.01754715,-0.02042182
ACCOR HOTELS,327,32.63,-0.02012007,0.573844,-0.1663029,-0.2496347,-0.03128658,-0.08260005,-0.05293784
ACCOR HOTELS,328,34.4,0.05424457,0.786922,0.06484894,-0.08556809,0.4843969,0.0934733,0.03473617
ACCOR HOTELS,329,34.2,-0.005813975,0.8408291,0.1484247,-0.026288,0.3789078,0.07076989,0.02433996
ACCOR HOTELS,330,33.75,-0.01315792,0.7493616,0.1182124,-0.04784256,0.2125399,0.02440766,0.001878362
ACCOR HOTELS,331,34.51,0.02251847,0.8746808,0.2582657,0.02784187,0.4094097,0.09786491,0.03909085
ACCOR HOTELS,332,34.09,-0.01217033,0.8282498,0.2577043,0.01790268,0.2493793,0.05357238,0.0178569
ACCOR HOTELS,333,35.9,0.05309479,0.9141249,0.5616257,0.2188491,0.7377858,0.2281357,0.1061465
ACCOR HOTELS,334,36.35,0.01253473,0.9570624,0.7808129,0.3705165,0.7890011,0.2638198,0.1262537
ACCOR HOTELS,335,36.5,0.00412659,0.9785312,0.8904065,0.4634152,0.7504207,0.2690211,0.1313275
ACCOR HOTELS,336,35.72,-0.02136983,0.8300821,0.818374,0.4211275,0.4588144,0.184234,0.09099561
ACCOR HOTELS,337,36,0.007838711,0.785842,0.827886,0.4318378,0.4905995,0.2048694,0.1030476
ACCOR HOTELS,338,37.1,0.03055551,0.892921,0.9139431,0.5623351,0.7428877,0.3034701,0.1546972
ACCOR HOTELS,339,36.8,-0.008086233,0.8793466,0.9125271,0.593454,0.5862343,0.2639318,0.1373621
ACCOR HOTELS,340,36.6,-0.005434804,0.8278165,0.8821895,0.5862604,0.4735086,0.2355212,0.1252182
ACCOR HOTELS,341,36.9,0.008196805,0.8691663,0.9114655,0.6167935,0.5073966,0.2558876,0.1375159
ACCOR HOTELS,342,37.5,0.01626012,0.9345831,0.9557327,0.7003192,0.6175565,0.303904,0.1640427
ACCOR HOTELS,343,37.55,0.001333313,0.9672916,0.9778664,0.7477704,0.56893,0.2978158,0.1634847
ACCOR HOTELS,344,37.9,0.009320967,0.9836458,0.9889331,0.8113141,0.6046361,0.3202602,0.177371
ACCOR HOTELS,345,37.92,0.0005276159,0.991823,0.9944665,0.845361,0.5493325,0.3106883,0.1750944
ACCOR HOTELS,346,38.2,0.007384035,0.9959115,0.9972333,0.8942392,0.5677682,0.3258652,0.1853361
